Name;Adress;Description;Year;X;Y
"Стартовая площадка";"Героев Панфиловцев ул., вл. 31";"";;55.8561928;37.4144752
"Стартовая площадка";"Карельский б-р, вл. 14/16";"";;55.8940906;37.5373585
"Стартовая площадка";"Верхние Поля ул., вл. 19";"";;55.6679159;37.7494399
"Стартовая площадка";"Николая Химушина ул., вл. 19";"";;55.8242568;37.765329
"Стартовая площадка";"11-я Парковая ул., вл. 55";"";;52.7307739;52.2599431
"Стартовая площадка";"Грайвороново, кв. 90А, корп. 12";"";;55.721565;37.738636
"Стартовая площадка";"Кронштадтский б-р, вл. 27";"";;55.8440659;37.4970864
"Стартовая площадка";"Ставропольская ул., вл. 4, корп. 2";"";;55.6794877;37.740284
"Стартовая площадка";"Амурская ул., вл. 1";"";;55.8058727;37.7509368
"Стартовая площадка";"Перовская ул., вл. 6А";"";;55.7460893;37.7575154
"Стартовая площадка";"Б. Черемушкинская ул., вл. 25Б";"";;55.6785147;37.5901706
"Стартовая площадка";"3-я Владимирская ул., вл. 23";"";;44.5456592;40.7882742
"Стартовая площадка";"Нарвская ул., вл. 5, корп. 1";"";;55.8325174;37.5060499
"Деловой комплекс";"Нахимовский проспект, Новочеремушкинская улица, ТПУ "Профсоюзная"";"";2021;55.64952;37.532511
"Жилой дом с подземной автостоянкой и встроенными нежилыми помещениями";"1-я улица Машиностроения";"";2022;55.7113153;37.6666166
"Павильон общественного питания № 5 (Павильон общественного питания у бассейна (кафе))";"Москва, ЦАО, район Хамовники, ул. Лужники, д. 24, стр. 4В, (объект № 46)";"";2021;55.7212453;37.5462102
"Амбулаторно-поликлиническое учреждение (клиника Альтравита)";"Москва, ЮЗАО, Котловка, Нагорная ул. вл. 10/2, вл. 4а";"";2022;55.682879;37.610566
"Стартовые площадки";"г. Московский, вблизи участка с кад. №  50:21:0110205:597 (уч. 1)";"";;55.6021065;37.3520277
"Стартовые площадки";"Кастанаевская ул., вл. 32, корп. 1";"";;55.7366638;37.4844304
"Стартовые площадки";"Лобачевского ул., вл. 28-36";"";;55.6763503;37.4844854
"Стартовые площадки";"Новочеремушкинская ул., вл. 56/3";"";2023;55.6702805;37.5617632
"Стартовые площадки";"Пролетарский пр-т, вл. 16, корп.3";"";;55.6354599;37.6539472
"Стартовые площадки";"Судостроительная ул., вл.5";"";;55.6801631;37.6687639
"Стартовые площадки";"Краснобогатырская ул., вблизи вл. 38";"";;55.8104222;37.702584
"Стартовые площадки";"Дежнева пр-д., вл. 32";"";;55.8708312;37.6325697
"Стартовые площадки";"Дежнева пр-д., вл. 30, корп. 3";"";;55.8725791;37.6332621
